cbsa,year,qtr,unemployment_rate
45820,1999,2,3.233333333333333
45820,1999,3,3.6666666666666665
45820,1999,4,3.533333333333333
45820,2000,1,4.533333333333334
45820,2000,2,3.6333333333333333
45820,2000,3,4.1000000000000005
45820,2000,4,3.9
45820,2001,1,4.533333333333333
45820,2001,2,3.766666666666667
45820,2001,3,4.333333333333333
45820,2001,4,4.333333333333333
45820,2002,1,4.933333333333334
45820,2002,2,4.3999999999999995
45820,2002,3,4.866666666666667
45820,2002,4,4.533333333333333
45820,2003,1,5.0
45820,2003,2,4.866666666666667
45820,2003,3,5.733333333333333
45820,2003,4,5.7
45820,2004,1,6.3999999999999995
45820,2004,2,5.833333333333333
45820,2004,3,6.233333333333333
45820,2004,4,5.8
45820,2005,1,6.466666666666666
45820,2005,2,5.333333333333333
45820,2005,3,5.333333333333333
45820,2005,4,4.966666666666666
45820,2006,1,5.3
45820,2006,2,4.533333333333333
45820,2006,3,5.033333333333334
45820,2006,4,4.566666666666666
45820,2007,1,5.233333333333333
45820,2007,2,4.466666666666667
45820,2007,3,4.8
45820,2007,4,4.6000000000000005
45820,2008,1,5.1000000000000005
45820,2008,2,4.5
45820,2008,3,5.266666666666667
45820,2008,4,5.433333333333334
45820,2009,1,6.966666666666666
45820,2009,2,6.733333333333333
45820,2009,3,7.233333333333333
45820,2009,4,6.8
45820,2010,1,7.6000000000000005
45820,2010,2,6.566666666666666
45820,2010,3,7.033333333333334
45820,2010,4,6.733333333333333
45820,2011,1,7.266666666666667
45820,2011,2,6.533333333333334
45820,2011,3,6.833333333333333
45820,2011,4,6.166666666666667
45820,2012,1,6.566666666666666
45820,2012,2,5.866666666666667
45820,2012,3,6.233333333333333
45820,2012,4,5.833333333333333
45820,2013,1,6.5
45820,2013,2,5.866666666666667
45820,2013,3,5.766666666666667
45820,2013,4,4.8999999999999995
45820,2014,1,5.566666666666666
45820,2014,2,4.6000000000000005
45820,2014,3,4.733333333333333
45820,2014,4,4.1
45820,2015,1,4.8999999999999995
45820,2015,2,4.3
45820,2015,3,4.1000000000000005
45820,2015,4,3.6
45820,2016,1,4.5
45820,2016,2,4.033333333333333
45820,2016,3,4.333333333333333
45820,2016,4,3.766666666666667
45820,2017,1,4.233333333333333
45820,2017,2,3.766666666666667
45820,2017,3,3.933333333333333
45820,2017,4,3.2000000000000006
45820,2018,1,3.966666666666667
45820,2018,2,3.4333333333333336
45820,2018,3,3.6
45820,2018,4,3.233333333333333
45820,2019,1,4.066666666666666
45820,2019,2,3.1999999999999997
45820,2019,3,3.5
45820,2019,4,3.033333333333333
45820,2020,1,3.733333333333333
45820,2020,2,9.6
45820,2020,3,5.8
45820,2020,4,4.166666666666667
45820,2021,1,4.033333333333333
45820,2021,2,3.533333333333333
45820,2021,3,3.533333333333333
45820,2021,4,2.4
45820,2022,1,3.1
45820,2022,2,2.766666666666667
45820,2022,3,3.1666666666666665
45820,2022,4,2.8333333333333335
45820,2023,1,3.3666666666666667
45820,2023,2,2.8666666666666667
45820,2023,3,3.1333333333333333
45820,2023,4,2.6999999999999997
45820,2024,1,3.5
45820,2024,2,3.466666666666667
45820,2024,3,4.233333333333333
45820,2024,4,3.466666666666667
45820,2025,1,3.9333333333333336
45820,2025,2,3.5666666666666664
45820,2025,3,3.933333333333333
45820,2025,4,3.5
45820,2026,1,4.3
45820,2026,2,3.766666666666666
45900,1990,1,9.233333333333333
45900,1990,2,7.6000000000000005
45900,1990,3,6.733333333333333
45900,1990,4,6.8
45900,1991,1,10.866666666666667
45900,1991,2,9.4
45900,1991,3,7.366666666666667
45900,1991,4,8.466666666666667
45900,1992,1,11.866666666666667
45900,1992,2,9.333333333333334
45900,1992,3,7.433333333333334
45900,1992,4,7.233333333333334
45900,1993,1,9.233333333333333
45900,1993,2,7.733333333333333
45900,1993,3,6.0
45900,1993,4,6.533333333333334
45900,1994,1,9.3
45900,1994,2,6.433333333333334
45900,1994,3,5.166666666666667
45900,1994,4,5.366666666666667
45900,1995,1,8.4
45900,1995,2,6.966666666666666
45900,1995,3,5.2
45900,1995,4,5.3
45900,1996,1,7.2
45900,1996,2,5.7
45900,1996,3,4.066666666666666
45900,1996,4,4.166666666666667
45900,1997,1,6.266666666666667
45900,1997,2,4.433333333333334
45900,1997,3,3.4333333333333336
45900,1997,4,3.8333333333333335
45900,1998,1,5.900000000000001
45900,1998,2,3.6666666666666665
45900,1998,3,3.0666666666666664
45900,1998,4,3.4
45900,1999,1,5.3999999999999995
45900,1999,2,3.966666666666667
45900,1999,3,2.6333333333333333
45900,1999,4,3.033333333333333
45900,2000,1,4.733333333333333
45900,2000,2,3.4333333333333336
45900,2000,3,3.1
45900,2000,4,3.766666666666667
45900,2001,1,6.333333333333333
45900,2001,2,4.866666666666667
45900,2001,3,4.1000000000000005
45900,2001,4,5.266666666666667
45900,2002,1,7.666666666666667
45900,2002,2,6.1000000000000005
45900,2002,3,4.833333333333333
45900,2002,4,5.066666666666666
45900,2003,1,7.933333333333334
45900,2003,2,6.6000000000000005
45900,2003,3,5.766666666666667
45900,2003,4,5.833333333333333
45900,2004,1,8.0
45900,2004,2,6.233333333333333
45900,2004,3,5.533333333333334
45900,2004,4,6.133333333333333
45900,2005,1,8.0
45900,2005,2,5.933333333333334
45900,2005,3,5.2
45900,2005,4,5.733333333333333
45900,2006,1,7.7
45900,2006,2,6.066666666666666
45900,2006,3,5.566666666666666
45900,2006,4,6.066666666666666
45900,2007,1,8.033333333333333
45900,2007,2,6.766666666666667
45900,2007,3,5.966666666666666
45900,2007,4,6.433333333333334
45900,2008,1,8.233333333333334
45900,2008,2,7.0
45900,2008,3,6.833333333333333
45900,2008,4,8.133333333333333
45900,2009,1,12.4
45900,2009,2,12.0
45900,2009,3,11.533333333333333
45900,2009,4,12.566666666666668
45900,2010,1,14.966666666666667
45900,2010,2,12.266666666666666
45900,2010,3,11.066666666666668
45900,2010,4,10.766666666666666
45900,2011,1,12.233333333333334
45900,2011,2,10.066666666666666
45900,2011,3,9.200000000000001
45900,2011,4,8.799999999999999
45900,2012,1,10.700000000000001
45900,2012,2,8.566666666666668
45900,2012,3,7.933333333333334
45900,2012,4,7.8999999999999995
45900,2013,1,10.200000000000001
45900,2013,2,8.333333333333334
45900,2013,3,7.3999999999999995
45900,2013,4,7.333333333333333
45900,2014,1,9.1
45900,2014,2,6.866666666666667
45900,2014,3,5.8
45900,2014,4,5.366666666666667
45900,2015,1,7.133333333333333
45900,2015,2,5.366666666666667
45900,2015,3,4.5
45900,2015,4,4.3
45900,2016,1,6.333333333333333
45900,2016,2,4.8
45900,2016,3,4.233333333333333
45900,2016,4,4.366666666666666
45900,2017,1,6.3
45900,2017,2,4.333333333333333
45900,2017,3,4.266666666666667
45900,2017,4,4.1000000000000005
45900,2018,1,5.8
45900,2018,2,4.066666666666666
45900,2018,3,3.3666666666666667
45900,2018,4,3.566666666666667
45900,2019,1,5.466666666666666
45900,2019,2,3.8333333333333335
45900,2019,3,3.466666666666667
45900,2019,4,3.1666666666666665
45900,2020,1,4.866666666666667
45900,2020,2,17.599999999999998
45900,2020,3,7.966666666666666
45900,2020,4,5.6000000000000005
45900,2021,1,7.033333333333334
45900,2021,2,5.533333333333334
45900,2021,3,4.433333333333334
45900,2021,4,3.6666666666666665
45900,2022,1,5.133333333333334
45900,2022,2,4.133333333333334
45900,2022,3,3.6666666666666665
45900,2022,4,3.6999999999999997
45900,2023,1,5.066666666666666
45900,2023,2,3.766666666666667
45900,2023,3,3.5
45900,2023,4,3.3000000000000003
45900,2024,1,4.566666666666666
45900,2024,2,4.133333333333333
45900,2024,3,4.1000000000000005
45900,2024,4,4.3
45900,2025,1,5.533333333333334
45900,2025,2,4.566666666666666
45900,2025,3,3.966666666666667
45900,2025,4,4.05
45900,2026,1,4.733333333333333
45900,2026,2,4.033333333333333
45940,1990,1,4.266666666666667
45940,1990,2,3.933333333333333
45940,1990,3,4.733333333333333
45940,1990,4,4.833333333333333
45940,1991,1,5.866666666666667
45940,1991,2,5.433333333333334
45940,1991,3,5.733333333333333
45940,1991,4,5.766666666666667
45940,1992,1,6.8999999999999995
45940,1992,2,6.5
45940,1992,3,6.8999999999999995
45940,1992,4,6.366666666666667
45940,1993,1,6.833333333333333
45940,1993,2,5.966666666666666
45940,1993,3,5.966666666666666
45940,1993,4,5.133333333333334
45940,1994,1,5.8999999999999995
45940,1994,2,5.3
45940,1994,3,5.466666666666666
45940,1994,4,4.766666666666667
45940,1995,1,5.333333333333333
45940,1995,2,5.233333333333333
45940,1995,3,5.766666666666667
45940,1995,4,5.366666666666667
45940,1996,1,6.266666666666667
45940,1996,2,5.466666666666666
45940,1996,3,5.633333333333333
45940,1996,4,5.0
45940,1997,1,5.533333333333334
45940,1997,2,4.566666666666666
45940,1997,3,4.8999999999999995
45940,1997,4,3.933333333333333
45940,1998,1,4.933333333333334
45940,1998,2,3.8666666666666667
45940,1998,3,4.2
45940,1998,4,3.4
45940,1999,1,4.233333333333333
45940,1999,2,3.9
45940,1999,3,4.0
45940,1999,4,2.966666666666667
45940,2000,1,3.6666666666666665
45940,2000,2,3.0
45940,2000,3,3.4333333333333336
45940,2000,4,2.966666666666667
45940,2001,1,3.6333333333333333
45940,2001,2,3.3333333333333335
45940,2001,3,3.8666666666666667
45940,2001,4,3.9666666666666663
45940,2002,1,5.2
45940,2002,2,5.166666666666667
45940,2002,3,5.5
45940,2002,4,5.2
45940,2003,1,5.6000000000000005
45940,2003,2,5.166666666666667
45940,2003,3,5.333333333333333
45940,2003,4,4.5
45940,2004,1,4.8999999999999995
45940,2004,2,4.266666666666667
45940,2004,3,4.333333333333333
45940,2004,4,3.533333333333333
45940,2005,1,4.133333333333333
45940,2005,2,3.5666666666666664
45940,2005,3,4.0
45940,2005,4,3.8666666666666667
45940,2006,1,4.633333333333333
45940,2006,2,4.3999999999999995
45940,2006,3,4.533333333333334
45940,2006,4,3.6
45940,2007,1,4.0
45940,2007,2,3.6
45940,2007,3,3.8666666666666667
45940,2007,4,3.5666666666666664
45940,2008,1,4.5
45940,2008,2,4.3999999999999995
45940,2008,3,5.133333333333333
45940,2008,4,5.1000000000000005
45940,2009,1,6.8999999999999995
45940,2009,2,7.1000000000000005
45940,2009,3,7.933333333333334
45940,2009,4,7.633333333333333
45940,2010,1,8.833333333333334
45940,2010,2,8.266666666666666
45940,2010,3,8.566666666666666
45940,2010,4,8.133333333333333
45940,2011,1,8.6
45940,2011,2,8.166666666666666
45940,2011,3,8.566666666666668
45940,2011,4,7.866666666666667
45940,2012,1,8.433333333333334
45940,2012,2,8.4
45940,2012,3,8.733333333333334
45940,2012,4,7.7
45940,2013,1,8.266666666666667
45940,2013,2,7.766666666666667
45940,2013,3,7.466666666666666
45940,2013,4,6.166666666666667
45940,2014,1,6.366666666666667
45940,2014,2,5.7
45940,2014,3,6.1000000000000005
45940,2014,4,5.1000000000000005
45940,2015,1,5.533333333333334
45940,2015,2,5.166666666666667
45940,2015,3,5.066666666666666
45940,2015,4,3.966666666666667
45940,2016,1,4.833333333333333
45940,2016,2,4.733333333333333
45940,2016,3,5.1000000000000005
45940,2016,4,4.1000000000000005
45940,2017,1,4.6000000000000005
45940,2017,2,4.166666666666667
45940,2017,3,4.733333333333333
45940,2017,4,4.0
45940,2018,1,4.533333333333333
45940,2018,2,3.8000000000000003
45940,2018,3,4.033333333333333
45940,2018,4,3.0666666666666664
45940,2019,1,3.733333333333333
45940,2019,2,2.9333333333333336
45940,2019,3,3.6666666666666665
45940,2019,4,3.3333333333333335
45940,2020,1,4.333333333333333
45940,2020,2,11.433333333333332
45940,2020,3,10.066666666666666
45940,2020,4,6.066666666666666
45940,2021,1,6.8999999999999995
45940,2021,2,6.3999999999999995
45940,2021,3,6.266666666666667
45940,2021,4,4.866666666666666
45940,2022,1,4.6
45940,2022,2,3.6
45940,2022,3,3.3666666666666667
45940,2022,4,3.233333333333333
45940,2023,1,4.066666666666666
45940,2023,2,4.066666666666666
45940,2023,3,4.7
45940,2023,4,4.1000000000000005
45940,2024,1,4.533333333333333
45940,2024,2,4.3999999999999995
45940,2024,3,5.0
45940,2024,4,4.4
45940,2025,1,5.133333333333334
45940,2025,2,5.133333333333333
45940,2025,3,6.033333333333334
45940,2025,4,4.6
45940,2026,1,4.833333333333333
45940,2026,2,4.333333333333333
46060,1990,1,4.566666666666666
46060,1990,2,4.566666666666667
46060,1990,3,4.666666666666667
46060,1990,4,4.233333333333333
46060,1991,1,3.6999999999999997
46060,1991,2,3.6999999999999997
46060,1991,3,4.533333333333334
46060,1991,4,5.166666666666667
46060,1992,1,5.633333333333333
46060,1992,2,5.3999999999999995
46060,1992,3,5.5
46060,1992,4,5.233333333333333
46060,1993,1,4.6000000000000005
46060,1993,2,3.8333333333333335
46060,1993,3,4.033333333333333
46060,1993,4,3.8000000000000003
46060,1994,1,3.9333333333333336
46060,1994,2,3.8000000000000003
46060,1994,3,4.066666666666666
46060,1994,4,3.6999999999999997
46060,1995,1,3.6333333333333333
46060,1995,2,3.4
46060,1995,3,3.533333333333333
46060,1995,4,3.3666666666666667
46060,1996,1,3.8000000000000003
46060,1996,2,3.6666666666666665
46060,1996,3,3.933333333333333
46060,1996,4,3.6666666666666665
46060,1997,1,3.6666666666666665
46060,1997,2,3.1333333333333333
46060,1997,3,3.2999999999999994
46060,1997,4,2.966666666666667
46060,1998,1,3.1999999999999997
46060,1998,2,2.6999999999999997
46060,1998,3,2.8666666666666667
46060,1998,4,2.533333333333333
46060,1999,1,2.9333333333333336
46060,1999,2,2.8000000000000003
46060,1999,3,3.6
46060,1999,4,3.3333333333333335
46060,2000,1,3.9333333333333336
46060,2000,2,3.5666666666666664
46060,2000,3,3.9
46060,2000,4,3.4333333333333336
46060,2001,1,3.966666666666667
46060,2001,2,3.766666666666667
46060,2001,3,4.533333333333333
46060,2001,4,5.1000000000000005
46060,2002,1,5.8
46060,2002,2,5.766666666666667
46060,2002,3,5.966666666666666
46060,2002,4,5.533333333333334
46060,2003,1,5.533333333333334
46060,2003,2,5.3999999999999995
46060,2003,3,5.633333333333333
46060,2003,4,4.833333333333333
46060,2004,1,5.0
46060,2004,2,4.666666666666667
46060,2004,3,4.7
46060,2004,4,4.133333333333334
46060,2005,1,4.333333333333333
46060,2005,2,4.333333333333333
46060,2005,3,4.733333333333333
46060,2005,4,4.333333333333333
46060,2006,1,4.166666666666667
46060,2006,2,4.133333333333333
46060,2006,3,4.3999999999999995
46060,2006,4,3.766666666666667
46060,2007,1,3.6666666666666665
46060,2007,2,3.233333333333333
46060,2007,3,3.6
46060,2007,4,3.766666666666667
46060,2008,1,4.233333333333333
46060,2008,2,4.766666666666667
46060,2008,3,6.166666666666667
46060,2008,4,6.6000000000000005
46060,2009,1,7.8999999999999995
46060,2009,2,8.6
46060,2009,3,9.566666666666666
46060,2009,4,9.333333333333334
46060,2010,1,9.633333333333333
46060,2010,2,9.266666666666666
46060,2010,3,9.633333333333333
46060,2010,4,8.9
46060,2011,1,8.766666666666666
46060,2011,2,8.466666666666667
46060,2011,3,8.866666666666667
46060,2011,4,7.8999999999999995
46060,2012,1,7.633333333333333
46060,2012,2,7.366666666666667
46060,2012,3,7.733333333333333
46060,2012,4,6.8999999999999995
46060,2013,1,6.933333333333334
46060,2013,2,6.866666666666667
46060,2013,3,7.2
46060,2013,4,6.333333333333333
46060,2014,1,6.166666666666667
46060,2014,2,5.966666666666666
46060,2014,3,6.3999999999999995
46060,2014,4,5.766666666666667
46060,2015,1,5.466666666666666
46060,2015,2,5.533333333333334
46060,2015,3,5.8
46060,2015,4,5.266666666666667
46060,2016,1,5.1000000000000005
46060,2016,2,5.133333333333334
46060,2016,3,5.3999999999999995
46060,2016,4,4.733333333333333
46060,2017,1,4.766666666666667
46060,2017,2,4.6000000000000005
46060,2017,3,4.7
46060,2017,4,4.3
46060,2018,1,4.466666666666667
46060,2018,2,4.333333333333333
46060,2018,3,4.633333333333334
46060,2018,4,4.3999999999999995
46060,2019,1,4.666666666666667
46060,2019,2,4.533333333333334
46060,2019,3,4.7
46060,2019,4,4.2
46060,2020,1,4.7
46060,2020,2,11.266666666666666
46060,2020,3,8.200000000000001
46060,2020,4,6.5
46060,2021,1,6.3
46060,2021,2,5.733333333333333
46060,2021,3,4.833333333333333
46060,2021,4,3.4333333333333336
46060,2022,1,3.5666666666666664
46060,2022,2,3.8000000000000003
46060,2022,3,4.1000000000000005
46060,2022,4,3.5
46060,2023,1,3.466666666666667
46060,2023,2,3.6666666666666665
46060,2023,3,3.9666666666666663
46060,2023,4,3.3666666666666667
46060,2024,1,3.266666666666667
46060,2024,2,3.4
46060,2024,3,4.166666666666667
46060,2024,4,3.766666666666667
46060,2025,1,3.966666666666667
46060,2025,2,4.2
46060,2025,3,4.833333333333333
46060,2025,4,4.25
46060,2026,1,4.866666666666666
46060,2026,2,4.933333333333334
46140,1990,1,5.033333333333334
46140,1990,2,4.6
46140,1990,3,4.333333333333333
46140,1990,4,4.233333333333333
46140,1991,1,5.866666666666667
46140,1991,2,5.6000000000000005
46140,1991,3,5.166666666666667
46140,1991,4,5.2
46140,1992,1,6.066666666666666
46140,1992,2,5.866666666666667
46140,1992,3,5.466666666666666
46140,1992,4,5.533333333333334
46140,1993,1,6.233333333333333
46140,1993,2,6.366666666666667
46140,1993,3,5.8999999999999995
46140,1993,4,5.633333333333333
46140,1994,1,6.466666666666666
46140,1994,2,5.8
46140,1994,3,5.233333333333333
46140,1994,4,4.733333333333333
46140,1995,1,4.733333333333333
46140,1995,2,4.233333333333333
46140,1995,3,4.2
46140,1995,4,3.766666666666667
46140,1996,1,3.9
46140,1996,2,3.6
46140,1996,3,3.266666666666667
46140,1996,4,3.266666666666667
46140,1997,1,3.8666666666666667
46140,1997,2,3.5666666666666664
46140,1997,3,3.5
46140,1997,4,3.1666666666666665
46140,1998,1,3.466666666666667
46140,1998,2,3.3333333333333335
46140,1998,3,3.3000000000000003
46140,1998,4,3.233333333333333
46140,1999,1,3.9
46140,1999,2,3.3333333333333335
46140,1999,3,3.3333333333333335
46140,1999,4,3.1333333333333333
46140,2000,1,3.233333333333333
46140,2000,2,2.8333333333333335
46140,2000,3,2.8000000000000003
46140,2000,4,2.533333333333333
46140,2001,1,3.033333333333333
46140,2001,2,3.033333333333333
46140,2001,3,3.3000000000000003
46140,2001,4,4.066666666666666
46140,2002,1,4.7
46140,2002,2,4.666666666666667
46140,2002,3,4.666666666666667
46140,2002,4,5.066666666666666
46140,2003,1,5.966666666666666
46140,2003,2,6.033333333333334
46140,2003,3,5.8999999999999995
46140,2003,4,5.433333333333334
46140,2004,1,5.633333333333333
46140,2004,2,4.833333333333333
46140,2004,3,4.366666666666666
46140,2004,4,4.3999999999999995
46140,2005,1,4.6000000000000005
46140,2005,2,4.233333333333333
46140,2005,3,4.1
46140,2005,4,3.9666666666666663
46140,2006,1,3.9666666666666663
46140,2006,2,3.733333333333333
46140,2006,3,3.7000000000000006
46140,2006,4,3.6666666666666665
46140,2007,1,4.133333333333333
46140,2007,2,3.9333333333333336
46140,2007,3,3.8000000000000003
46140,2007,4,3.5
46140,2008,1,3.4333333333333336
46140,2008,2,3.3333333333333335
46140,2008,3,3.5666666666666664
46140,2008,4,4.0
46140,2009,1,6.1000000000000005
46140,2009,2,7.1000000000000005
46140,2009,3,7.466666666666666
46140,2009,4,7.333333333333333
46140,2010,1,7.766666666666667
46140,2010,2,6.833333333333333
46140,2010,3,6.7
46140,2010,4,6.3999999999999995
46140,2011,1,6.466666666666666
46140,2011,2,5.766666666666667
46140,2011,3,5.866666666666667
46140,2011,4,5.533333333333334
46140,2012,1,5.533333333333334
46140,2012,2,5.066666666666666
46140,2012,3,5.133333333333334
46140,2012,4,4.933333333333334
46140,2013,1,5.433333333333334
46140,2013,2,5.133333333333334
46140,2013,3,5.133333333333333
46140,2013,4,4.866666666666666
46140,2014,1,4.8999999999999995
46140,2014,2,4.266666666666667
46140,2014,3,4.266666666666667
46140,2014,4,3.8666666666666667
46140,2015,1,4.2
46140,2015,2,4.333333333333333
46140,2015,3,4.366666666666666
46140,2015,4,4.266666666666667
46140,2016,1,4.7
46140,2016,2,4.733333333333333
46140,2016,3,5.0
46140,2016,4,4.5
46140,2017,1,4.566666666666666
46140,2017,2,4.166666666666667
46140,2017,3,4.166666666666667
46140,2017,4,3.8333333333333335
46140,2018,1,3.8666666666666667
46140,2018,2,3.3333333333333335
46140,2018,3,3.0666666666666664
46140,2018,4,3.0
46140,2019,1,3.4333333333333336
46140,2019,2,2.966666666666667
46140,2019,3,3.0666666666666664
46140,2019,4,3.033333333333333
46140,2020,1,3.3000000000000003
46140,2020,2,10.533333333333333
46140,2020,3,6.866666666666667
46140,2020,4,5.466666666666666
46140,2021,1,5.233333333333333
46140,2021,2,4.733333333333333
46140,2021,3,3.766666666666667
46140,2021,4,2.8666666666666667
46140,2022,1,3.1666666666666665
46140,2022,2,3.033333333333333
46140,2022,3,3.233333333333333
46140,2022,4,2.9333333333333336
46140,2023,1,3.1333333333333333
46140,2023,2,2.9
46140,2023,3,3.266666666666667
46140,2023,4,3.266666666666667
46140,2024,1,3.5
46140,2024,2,3.1333333333333333
46140,2024,3,3.233333333333333
46140,2024,4,2.9333333333333336
46140,2025,1,3.1333333333333333
46140,2025,2,3.0
46140,2025,3,3.4333333333333336
46140,2025,4,3.9
46140,2026,1,3.966666666666667
46140,2026,2,4.3
46220,1990,1,6.900000000000001
46220,1990,2,5.133333333333333
46220,1990,3,5.333333333333333
46220,1990,4,4.933333333333334
46220,1991,1,5.933333333333334
46220,1991,2,6.233333333333333
46220,1991,3,6.566666666666666
46220,1991,4,6.0
46220,1992,1,7.3999999999999995
46220,1992,2,7.266666666666667
46220,1992,3,7.066666666666666
46220,1992,4,6.366666666666667
46220,1993,1,7.533333333333334
46220,1993,2,6.6000000000000005
46220,1993,3,6.3
46220,1993,4,5.833333333333333
46220,1994,1,6.566666666666666
46220,1994,2,5.7
46220,1994,3,5.633333333333333
46220,1994,4,5.3
46220,1995,1,6.1000000000000005
46220,1995,2,5.900000000000001
46220,1995,3,5.566666666666666
46220,1995,4,4.566666666666666
46220,1996,1,5.133333333333334
46220,1996,2,5.066666666666666
46220,1996,3,5.133333333333333
46220,1996,4,4.6000000000000005
46220,1997,1,5.033333333333333
46220,1997,2,4.666666666666667
46220,1997,3,4.7
46220,1997,4,3.766666666666667
46220,1998,1,4.266666666666667
46220,1998,2,3.8333333333333335
46220,1998,3,4.3
46220,1998,4,3.6999999999999997
46220,1999,1,4.133333333333334
46220,1999,2,4.166666666666667
46220,1999,3,4.533333333333334
46220,1999,4,3.8000000000000003
46220,2000,1,4.7
46220,2000,2,4.366666666666666
46220,2000,3,4.8999999999999995
46220,2000,4,4.2
46220,2001,1,4.633333333333333
46220,2001,2,4.333333333333333
46220,2001,3,5.3999999999999995
46220,2001,4,5.1000000000000005
46220,2002,1,5.466666666666666
46220,2002,2,5.133333333333334
46220,2002,3,5.566666666666666
46220,2002,4,5.133333333333333
46220,2003,1,5.5
46220,2003,2,5.733333333333333
46220,2003,3,5.666666666666667
46220,2003,4,5.066666666666666
46220,2004,1,5.5
46220,2004,2,5.2
46220,2004,3,5.466666666666666
46220,2004,4,4.666666666666667
46220,2005,1,4.733333333333333
46220,2005,2,3.9333333333333336
46220,2005,3,4.066666666666666
46220,2005,4,3.5666666666666664
46220,2006,1,3.933333333333333
46220,2006,2,3.5666666666666664
46220,2006,3,3.8333333333333335
46220,2006,4,3.1666666666666665
46220,2007,1,3.766666666666667
46220,2007,2,3.466666666666667
46220,2007,3,3.966666666666667
46220,2007,4,3.6999999999999997
46220,2008,1,4.666666666666667
46220,2008,2,4.966666666666667
46220,2008,3,5.8999999999999995
46220,2008,4,6.133333333333333
46220,2009,1,8.9
46220,2009,2,9.5
46220,2009,3,10.0
46220,2009,4,9.966666666666667
46220,2010,1,10.533333333333333
46220,2010,2,10.200000000000001
46220,2010,3,9.733333333333333
46220,2010,4,9.299999999999999
46220,2011,1,9.533333333333333
46220,2011,2,9.266666666666666
46220,2011,3,9.366666666666667
46220,2011,4,8.066666666666668
46220,2012,1,8.1
46220,2012,2,8.166666666666666
46220,2012,3,7.966666666666666
46220,2012,4,7.133333333333333
46220,2013,1,7.533333333333334
46220,2013,2,7.033333333333334
46220,2013,3,7.466666666666666
46220,2013,4,6.6000000000000005
46220,2014,1,7.0
46220,2014,2,6.566666666666666
46220,2014,3,6.566666666666666
46220,2014,4,5.566666666666666
46220,2015,1,5.8
46220,2015,2,5.833333333333333
46220,2015,3,6.0
46220,2015,4,5.533333333333334
46220,2016,1,6.0
46220,2016,2,5.733333333333333
46220,2016,3,6.066666666666666
46220,2016,4,5.466666666666666
46220,2017,1,5.433333333333334
46220,2017,2,4.5
46220,2017,3,4.433333333333334
46220,2017,4,3.6333333333333333
46220,2018,1,4.1
46220,2018,2,3.966666666666667
46220,2018,3,4.0
46220,2018,4,3.3000000000000003
46220,2019,1,3.6333333333333333
46220,2019,2,2.9333333333333336
46220,2019,3,3.1333333333333333
46220,2019,4,2.6333333333333333
46220,2020,1,3.3666666666666667
46220,2020,2,13.5
46220,2020,3,7.766666666666667
46220,2020,4,5.2
46220,2021,1,4.533333333333333
46220,2021,2,4.0
46220,2021,3,3.8333333333333335
46220,2021,4,2.8000000000000003
46220,2022,1,2.9333333333333336
46220,2022,2,2.6666666666666665
46220,2022,3,3.0
46220,2022,4,2.3333333333333335
46220,2023,1,2.466666666666667
46220,2023,2,2.3666666666666667
46220,2023,3,2.8666666666666667
46220,2023,4,2.566666666666667
46220,2024,1,3.1666666666666665
46220,2024,2,2.8333333333333335
46220,2024,3,3.6
46220,2024,4,3.0333333333333337
46220,2025,1,3.3333333333333335
46220,2025,2,2.9333333333333336
46220,2025,3,3.533333333333333
46220,2025,4,2.55
46220,2026,1,3.1666666666666665
46220,2026,2,3.6
46300,1990,1,5.5
46300,1990,2,4.166666666666667
46300,1990,3,4.366666666666666
46300,1990,4,4.266666666666667
46300,1991,1,6.133333333333333
46300,1991,2,4.8
46300,1991,3,6.900000000000001
46300,1991,4,5.233333333333333
46300,1992,1,7.6000000000000005
46300,1992,2,7.7
46300,1992,3,7.166666666666667
46300,1992,4,5.5
46300,1993,1,8.466666666666667
46300,1993,2,6.333333333333333
46300,1993,3,6.233333333333333
46300,1993,4,5.066666666666666
46300,1994,1,6.0
46300,1994,2,4.666666666666667
46300,1994,3,4.433333333333334
46300,1994,4,4.833333333333333
46300,1995,1,5.633333333333333
46300,1995,2,4.166666666666667
46300,1995,3,5.266666666666667
46300,1995,4,4.2
46300,1996,1,5.2
46300,1996,2,4.3
46300,1996,3,4.033333333333333
46300,1996,4,4.866666666666666
46300,1997,1,5.633333333333333
46300,1997,2,4.1000000000000005
46300,1997,3,4.433333333333333
46300,1997,4,4.233333333333333
46300,1998,1,6.1000000000000005
46300,1998,2,4.3999999999999995
46300,1998,3,4.7
46300,1998,4,4.366666666666666
46300,1999,1,5.3999999999999995
46300,1999,2,4.3999999999999995
46300,1999,3,4.666666666666667
46300,1999,4,3.966666666666667
46300,2000,1,5.0
46300,2000,2,3.9666666666666663
46300,2000,3,3.8333333333333335
46300,2000,4,4.0
46300,2001,1,4.933333333333334
46300,2001,2,3.9
46300,2001,3,3.6999999999999997
46300,2001,4,4.3999999999999995
46300,2002,1,5.8
46300,2002,2,4.266666666666667
46300,2002,3,3.733333333333333
46300,2002,4,3.9666666666666663
46300,2003,1,5.166666666666667
46300,2003,2,4.266666666666667
46300,2003,3,4.3
46300,2003,4,4.433333333333334
46300,2004,1,5.6000000000000005
46300,2004,2,4.3
46300,2004,3,3.9333333333333336
46300,2004,4,3.9666666666666663
46300,2005,1,4.766666666666667
46300,2005,2,3.5666666666666664
